00:00|двенадцать часов ночи|В двенадцать часов ночи еще танцевали. Элен, не имевшая достойного кавалера, сама предложила мазурку Борису.|Война и мир. Том 3|Лев Николаевич Толстой|sfw
11:05|пять минут двенадцатого|Накануне супруги Лебле не ложились спать до прибытия из Парижа курьерского поезда, приходившего в Гавр пять минут двенадцатого. Они сгорали от любопытства: чем кончилась история с супрефектом.|Человек-зверь|Эмиль Золя|sfw
11:05|пять минут двенадцатого|По совести признаться, рассказывать было почти нечего. Никакого экзамена, собственно, не было - было легкое приемное испытание, продолжавшееся пятнадцать минут. Оно началось в половине одиннадцатого, а в пять минут двенадцатого приказчик в магазине рядом с гимназией уже вручил мальчику, галантно улыбаясь, его старую соломенную шляпу, завернутую в бумагу.|Белеет парус одинокий|Валентин Катаев|sfw
11:05|пять минут двенадцатого|Конюшня была расположена справа, в глубине сада. Когда они проходили мимо садовника, тот укладывал инструменты, собираясь домой. Ругон вынул часы; было пять минут двенадцатого: конюх, очевидно, ушел завтракать.|Его превосходительство Эжен Ругон|Эмиль Золя|sfw
11:07|семь минут двенадцатого|Я взглянул на часы, было семь минут двенадцатого, и улыбнулся про себя -- мы отстояли четырнадцатичасовую вахту, и не просто отстояли, продирались в дебри где грудью, где ползком, где вброд; если бы кого из нас заставили проделать такую же работу на производстве, мы написали бы жалобу в профсоюз.|Царь-рыба|Виктор Петрович Астафьев|sfw
11:10|десять минут двенадцатого|Часы показывали десять минут двенадцатого. Мейсон поднялся по широким ступенькам и нажал кнопку звонка. Через какое-то время дверь открыла красивая женщина с ясными голубыми глазами, на вид ей было лет двадцать восемь.|Тень стройной женщины|Эрл Стенли Гарднер|sfw
11:10|Десять минут двенадцатого|- Почему вы его убили? - крикнул старик. - Из осторожности, - отвечал равнодушно врач. - Десять минут двенадцатого, Время спешит, господин комиссар, время спешит. Осторожность никогда не мешает, Хунгертобеля я тоже убью.|Подозрение|Ф.Дюрренматт|nsfw
11:14|четырнадцать минут двенадцатого|Часы показывали четырнадцать минут двенадцатого. Комиссар очень устал и время от времени закрывал глаза; каждый раз, когда он их открывал, видел часы, каждый раз большие, круглые, плывущие в пространстве часы. Берлах понял, что спасенья нет. Он погиб. Хунгер- тобель тоже. Эменбергер разгадал замыслы комиссара.|Подозрение|Ф.Дюрренматт|
11:15|пятнадцать минут двенадцатого|Часы показывали уже пятнадцать минут двенадцатого. Все были в сборе, кроме Артиста. Горобец нервно барабанил пальцами по столу. Мои парни были несколько напряжены. Они не привыкли к тому, что каждый их шаг контролируется сверху. Наше спецподразделение обычно действовало самостоятельно. Впрочем, сейчас я прекрасно понимал волнение Горобца. В том случае, если Хусаинова убьют, у подполковника будут крупные неприятности и работу он свою наверняка потеряет.|Пятеро против всех|Андрей Таманцев|nsfw
11:16|шестнадцать минут двенадцатого|Он посмотрел на часы. Ему казалось, что уже двадцать минут двенадцатого, а было только шестнадцать минут двенадцатого. У него были красивые, тяжелые, золотые часы; он получил их от деда Эммануила в день своего тринадцатилетия, когда его впервые вызвали к торе.|Семья Опперман|Лион Фейхтвангер|sfw
11:20|двадцать минут двенадцатого|Он посмотрел на часы. Ему казалось, что уже двадцать минут двенадцатого, а было только шестнадцать минут двенадцатого. У него были красивые, тяжелые, золотые часы; он получил их от деда Эммануила в день своего тринадцатилетия, когда его впервые вызвали к торе.|Семья Опперман|Лион Фейхтвангер|sfw
11:25|двадцать пять минут двенадцатого|Теперь, должно быть, уже двадцать пять минут двенадцатого. Нет, двадцать одна. Только бы сидеть прямо, не опускать головы. Бертольду придется тяжелей. Ему, Мартину, приходится только сидеть. А мальчик его должен стать перед товарищами и сказать: "То, что я выдавал за правду, - ложь. Я лгал". Одиннадцать часов тридцать минут. Мартин подзывает ближайшего служащего и просит напомнить господину Вельсу, что он его ждет.|Семья Опперман|Лион Фейхтвангер|sfw
11:25|двадцать пять минут двенадцатого|- Сейчас двадцать пять минут двенадцатого, - возразил Эменбергер. - Вы очень любезны, напоминая мне о времени, - простонал старик, дрожа от гнева и бессилия.|Подозрение|Ф.Дюрренматт|sfw
11:28|двадцать восемь минут двенадцатого|И он сжимал в потном кулаке скомканную записку, сидя у окошка готового к отправлению вагона, отсчитывая время до отхода, которое теперь пошло скачками, очень быстро. Кругом все спрашивали и повторяли: сорок минут осталось... Сейчас точно двадцать восемь минут двенадцатого... Семнадцать минут до отхода!..|Одна жизнь|Федор Федорович Кнорре|sfw
11:30|Одиннадцать часов тридцать минут|Теперь, должно быть, уже двадцать пять минут двенадцатого. Нет, двадцать одна. Только бы сидеть прямо, не опускать головы. Бертольду придется тяжелей. Ему, Мартину, приходится только сидеть. А мальчик его должен стать перед товарищами и сказать: "То, что я выдавал за правду, - ложь. Я лгал". Одиннадцать часов тридцать минут. Мартин подзывает ближайшего служащего и просит напомнить господину Вельсу, что он его ждет.|Семья Опперман|Лион Фейхтвангер|sfw
11:30|ровно в половине двенадцатого|- Так вот, сэр, я и подумал, что, если вы подождете один в саду и я вас впущу ровно в половине двенадцатого через дверь в конце коридора, выходящую в сад, вы поспеете как раз вовремя и поможете мне разрушить замыслы этого дурного человека, к которому я, по несчастью, попал в лапы.|Посмертные записки Пиквикского Клуба|Чарльз Диккенс|sfw
11:30|половины двенадцатого|- Ах, вот оно что. Ты просто голодна, Делла. Давай разбираться с письмами. Забудем об Эдварде Картере Джилмане до половины двенадцатого.|Двойник дочери|Эрл Стенли Гарднер|sfw
11:32|тридцать две минуты двенадцатого|Он покосился на телефонный аппарат. Молчит... Совещание "наверху" еще не кончилось, Было тридцать две минуты двенадцатого.|Дом скитальцев|Александр Мирер|sfw
11:33|тридцать три минуты двенадцатого|Было тридцать три минуты двенадцатого, когда в глубине холла послышался какой-то шум. Этот шум исходил из катафалка, с которого погребальный покров соскользнул на пол, точно сдернутый чьей-то невидимой рукой. И тогда - о, чудо! - в то время как Лисси Вэг прижималась к плечу Макса Реаля, крышка гроба медленно приподнялась и лежавшее в нем тело привстало... А в следующую минуту все присутствующие увидели перед собой не мертвеца - нет, но человека живого, вполне живого, и человек этот был не кто иной, как покойный Уильям Гиппербон!|Завещание чудака|Жюль Верн|sfw
11:35|тридцать пять минут двенадцатого|Сражение началось поздно. Наполеон, как мы уже говорили, имел обыкновение сосредоточивать в своих руках всю артиллерию, целясь, словно из пистолета, то в одно, то в другое место поля битвы; и теперь он поджидал, когда батареи, поставленные на колеса, смогут быстро и свободно передвигаться; для этого необходимо было выглянуть солнцу и обсушить землю. Но солнце не выглянуло. Под Аустерлицем оно встретило его по-другому! Когда раздался первый пушечный залп, английский генерал Кольвиль, взглянув на часы, отметил, что было тридцать пять минут двенадцатого.|Отверженные (Часть 1,2)|Виктор Мари Гюго|sfw
11:40|двадцати минут двенадцать|Хотя часы служили ему давно, но он и теперь, как всегда при людях, с удовольствием глянул на их большие золотые крышки. Было без двадцати минут двенадцать.|Мелкий бес|Федор Кузьмич Сологуб|sfw
11:40|без двадцати двенадцать|Схватил шапку и бежать. И пирога не доел. Что делать! Хотел за ним, совета попросить, смотрю -- а уж без двадцати двенадцать: в ресторан надо. А день праздничный, бойкий, и надо начеку быть.|Человек из ресторана|Иван Шмелев|sfw
11:45|сорок пять минут двенадцатого|Было сорок пять минут двенадцатого, и ничего другого не оставалось, как ожидать телеграммы, которая, несомненно, была послана из Чикаго. Ждать ее пришлось недолго. В одиннадцать часов пятьдесят три минуты затрещал телеграфный аппарат, его механизм пришел в действие, и узкая полоска бумажной ленты начала разматываться.|Завещание чудака|Жюль Верн|sfw
11:52|без восьми минут двенадцать|- И слушать ничего не буду. Извольте быстро одеться. Я жду вас тут, в коридоре. Прошу иметь в виду, что сейчас - без восьми минут двенадцать.|Гостиница "Лондонская"|Алексей Иванович Пантелеев|sfw
11:53|одиннадцать часов пятьдесят три минуты|Ждать ее пришлось недолго. В одиннадцать часов пятьдесят три минуты затрещал телеграфный аппарат, его механизм пришел в действие, и узкая полоска бумажной ленты начала разматываться.|Завещание чудака|Жюль Верн|sfw
11:57|без трёх минут двенадцать|Вниз сошел помощник капитана. Отдал честь: -- Мадам Ламоль, без трёх минут двенадцать, сейчас будут вызывать по радио...|Гиперболоид инженера Гарина|Алексей Толстой|sfw
11:57|без трех минут двенадцать|Врач замолчал. Он медленно поднялся и сел на операционный стол. Часы над ним показывали без трех минут двенадцать, без двух, без одной...|Подозрение|Ф.Дюрренматт|sfw
12:00|полдень|Был жаркий полдень, листок не шевелился, ветер подувал то с той, то с другой стороны.|Облако|Константин Аксаков|sfw
12:00|12|Княжна взглянула на часы и, заметив, что она уже пять минут пропустила то время, которое должна была употреблять для игры на клавикордах, с испуганным видом пошла в диванную. Между 12 и 2 часами, сообразно с заведенным порядком дня, князь отдыхал, а княжна играла на клавикордах.|Война и мир. Том 1|Лев Николаевич Толстой|sfw
12:00|12 часов|Молодой император не мог воздержаться от желания присутствовать при сражении и, несмотря на все представления придворных, в 12 часов, отделившись от 3-й колонны, при которой он следовал, поскакал к авангарду. Еще не доезжая до гусар, несколько адъютантов встретили его с известием о счастливом исходе дела.|Война и мир. Том 1|Лев Николаевич Толстой|sfw
12:45|три четверти первого|Было три четверти первого, когда Эбсон поднялся с земли, всклокоченный, грязный и исцарапанный и, вытирая вспотевший лоб, проговорил: - Ну, довольно!|Трое на четырех колесах|Джером К.Джером|sfw
12:45|сорок пять минут первого пополудни|Издали, с глухим гулом, подходил пассажирский поезд, вышедший из Парижа сорок пять минут первого пополудни. Слышно было, как он вышел из туннеля, пыхтение его становилось с каждым мгновением все громче. Затем он пронесся мимо, словно ураган, и грохот его колес постепенно замолк в отдалении.|Человек-зверь|Эмиль Золя|sfw
12:55|без пяти минут одиннадцать|-- Теперь без пяти минут одиннадцать, -- еще громче и отчётливее сказал он. -- Я утверждаю, что никакого Бога нет! И приведу только одно доказательство. Даю вашему Богу, уважаемый пастор, пять минут времени. Если он существует, то пусть поразит меня за богохульство...|Самоубийство|Марк Алданов|sfw
13:00|1 час пополудни|В черном ободке было напечатано: «Прасковья Федоровна Головина с душевным прискорбием извещает родных и знакомых о кончине возлюбленного супруга своего, члена Судебной палаты, Ивана Ильича Головина, последовавшей 4-го февраля сего 1882 года. Вынос тела в пятницу, в 1 час пополудни».|Смерть Ивана Ильича|Лев Николаевич Толстой|sfw
13:00|ровно в час|На следующий день, ровно в час, Герствуд явился в маленький парк и выбрал деревянную скамью под зеленой листвой сирени, окаймлявшей одну из дорожек.|Сестра Керри|Теодор Драйзер|sfw
13:40|два без двадцати минут|В своей комнате он взглянул запухшими от слез глазами на часы и испугался: два без двадцати минут! Торопясь и стараясь не шуметь, он свёл велосипед с балкона, тихо и скоро повел его по двору. За воротами вскочил в седло и, круто согнувшись, бешено заработал ногами, прыгая по песчаным ухабам просеки, среди бегущей на него с двух сторон и сквозящей на предрассветном небе частой черноты стволов.|Зойка и Валерия|Иван Бунин|sfw
13:45|без четверти два|Комиссар был доволен. Судебный врач смог установить, что убийство произошло что-то между двенадцатью и тремя, а показания этой девчушки давали возможность определить время гораздо точнее - между половиной второго и без четверти два. Очень важно знать, когда именно было совершено преступление.|Калле Блюмквист - сыщик|Астрид Линдгрен|sfw
14:00|четырнадцать часов|- Президиум принимает данное предложение, - уступил Фазиль. - Заседание возобновится ровно в четырнадцать часов, - молоток ударил по подставке.|Звездный лис|Пол Андерсон|sfw
14:00|до двух часов дня|Русские войска проходили через Москву с двух часов ночи и до двух часов дня и увлекали за собой последних уезжавших жителей и раненых.|Война и мир. Том 3|Лев Николаевич Толстой|sfw
14:08|два часа восемь минут|Вся суть этих игр заключалась в том, что выигравшей полагалось красоваться у самой железнодорожной насыпи и ждать поезда из Тигре, который ровно в два часа восемь минут проходил мимо нашего дома.|Конец игры|Хулио Кортасар|sfw
15:00|три часа дня|Страж вывел меня на площадь перед Воротами. Под ярким солнцем в три часа дня моя тень густо и явственно отпечатывалась на земле.|Страна чудес без тормозов и конец света|Харуки Мураками|sfw
15:00|три часа дня|Полк выступал ровно в три часа дня, чтобы, не торопя людей, прийти вовремя к смене. Лошадей пришлось взять только наиболее крепких и для неотложных нужд: под полевые кухни, пулеметы, патронные двуколки, повозки обоза первого разряда.|Преображение России. Лютая зима.|Сергей Николаевич Сергеев-Ценский|sfw
15:45|три часа сорок пять минут|Потом мы поругались с продавщицей мороженого, выпили по бутылочке теплого пивка, разбили видеокамеру косоглазому путешественнику, замудохались, плюнули на все, прикупили бухла, цитрусовых пряников и с опозданием на три часа сорок пять минут с букетиком контрабандных эдельвейсов прибыли на именины к Фридману, пятые или шестые в этом году.|Книга счастья. Новый русский водевиль|Игорь Плотник|nsfw
15:45|без четверти четыре|Николая томила жажда, но он отпил из фляги только один глоток, зная по опыту, как дорога во время боя каждая капля воды. Он посмотрел на часы. Было без четверти четыре. В томительном ожидании прошло еще с полчаса.|Они сражались за Родину|Михаил Шолохов|sfw
16:00|16 часов утра|За ночь и приготовил экстракт корня и в воскресенье, примерно в 16 часов утра, я пришел к месту своего растения. Я сел перед ним. Я вновь перечитал записи и сообразил, что тут мне не нужно размалывать семена. Каким-то образом, простое нахождение перед растением давало мне чувство редкой эмоциональной устойчивости, ясности мысли или же силы концентрироваться на своих поступках, чего я обычно совсем лишен.|Разговоры с доном Хуаном|Карлос Кастанеда|sfw
16:15|четверть пятого|Труш каждый день выходил из дому пунктуально без четверти десять и возвращался четверть пятого; по вечерам он всегда сидел дома.|Завоевание|Эмиль Золя|sfw
16:30|Половина пятого|"Траляля взглянул на свои часы и сказал: - Половина пятого. - Подеремся часов до шести, а потом пообедаем, - предложил Труляля. - Что ж, - отвечал со вздохом Траляля, - решено. А _она_ пусть смотрит!"|Алиса в Зазеркалье|Льюис Кэрролл|sfw
16:30|около половины пятого|Встреча с разъездом противника произошла около половины пятого. Когда появилась первая сотня турецкой конницы и начала медленно спускаться с гор, Карабанов снова раскрыл часы: было без восьми минут пять часов.|Баязет|Валентин Пикуль|sfw
16:32|четыре часа тридцать две минуты|Это было и смешно, и жутко. Но вот, наконец, лязгнул нож. Предсмертный хрип. Струя крови. Казнь свершилась ровно в четыре часа тридцать две минуты.|Лесной царь|Мишель Турннье|nsfw
16:50|пять без десяти минут|В пять без десяти минут весь кабинет шведских министров, дипломатический корпус, Шведская Академия, члены Нобелевскаго Комитета и вся эта толпа приглашенных уже на местах и хранят глубокое молчание.|Воспоминанiя|Иван А.Бунин|sfw
16:52|без восьми минут пять часов|Встреча с разъездом противника произошла около половины пятого. Когда появилась первая сотня турецкой конницы и начала медленно спускаться с гор, Карабанов снова раскрыл часы: было без восьми минут пять часов.|Баязет|Валентин Пикуль|sfw
17:00|пяти вечера|-- Отчего вы не взяли нам одного, хоть одного маршала? -- Оттого, что не все делается, как предполагается, и не так регулярно, как на параде. Мы полагали, как я вам говорил, зайти в тыл к семи часам утра, а не пришли и к пяти вечера.|Война и мир. Том 1|Лев Николаевич Толстой|sfw
17:18|восемнадцать минут шестого|На часах в холле восемнадцать минут шестого. Он еще успеет на экспресс. Ожидая очереди у вращающейся двери, Блейк заметил, что на улице по-прежнему льет дождь. Дождь шел весь день, и уличный шум казался из-за него много сильнее.|Пять сорок восемь|Джон Чивер|sfw
17:40|без двадцати минут шесть|Не выпуская руля, привязанного к талии толстым концом, Метлаэн потянулся левой рукой и достал из бортового ящика карманные золотые часы, которые не забывал заводить при всяких условиях сорокадвухдневного скитания по волнам. Приблизив часы к глазам, Метлаэн увидел, что время - без двадцати минут шесть.|Шесть спичек|Александр Степанович Грин|sfw
17:40|без двадцати минут шесть|Некоторое время они молчали. Небо слегка очистилось впереди и темнело, пена перестала летать, срываясь, через головы пловцов, и разбег валов принял более равномерный темп. Не выпуская руля, привязанного к талии толстым концом, Метлаэн потянулся левой рукой и достал из бортового ящика карманные золотые часы, которые не забывал заводить при всяких условиях сорокадвухдневного скитания по волнам. Приблизив часы к глазам, Метлаэн увидел, что время - без двадцати минут шесть.|Шесть спичек|Александр Степанович Грин|sfw
17:45|сорок пять минут шестого|Было сорок пять минут шестого, когда погребальная колесница въехала в ворота Оксвудсского кладбища. Мавзолей находился в центральной его части на берегу маленького озера. Процессия, все в том же изумительном порядке, сопровождаемая теперь еще более шумной и решительной толпой, которую полиции удавалось сдерживать с большим трудом, направилась к озеру, под зеленые своды великолепных деревьев.|Завещание чудака|Жюль Верн|sfw
18:00|все шесть|- С тех пор, - продолжал грустно Болванщик, - Время для меня палец о палец не ударит! И на часах все шесть..."|Приключения Алисы в стране чудес|Льюис Кэрролл|sfw
18:00|шесть часов вечера|Письмо это еще не было подано государю, когда Барклай за обедом передал Болконскому, что государю лично угодно видеть князя Андрея, для того чтобы расспросить его о Турции, и что князь Андрей имеет явиться в квартиру Бенигсена в шесть часов вечера.|Война и мир. Том 3|Лев Николаевич Толстой|sfw
18:55|без пяти семь|Наоборот, было бы подозрительно, если бы вы оказались уж очень точны. - А разве я был неточен? - Не совсем. Вы разговаривали с Уилкинсом без пяти семь.|Тихий американец|Грэм Грин|sfw
19:40|без двадцати восемь|К уху приставил часы - молчат. Крышки открыл - стоят. Черные стрелки стоят на без двадцати восемь. И вдруг еще страшнее Петьке стало.|Часы|Алексей Иванович Пантелеев|sfw
19:45|без четверти восемь|И все-таки он должен быть всегда готов вытерпеть самую ужасную сцену, если нам захочется ее устроить, мгновенно стать несчастным, совершенно несчастным, и через какие-нибудь двадцать минут осыпать нас справедливыми упреками, а через полчаса положительно разъяриться и покинуть нас навеки без четверти восемь, когда нам нужно переодеться к обеду.|Женщина не стоящая внимания|Оскар Уальд|sfw
19:56|без четверти минут восемь|А без четверти минут восемь являются до этого монтера две знакомые ему барышни. Или он их раньше пригласил, или они сами подошли -- неизвестно.|Монтёр|Михаил Зощенко|sfw
20:00|восемь|"Возможно, - продолжает Кэрролл, - ты спросишь: "Как же мне все-таки узнать, что сейчас - восемь часов? Ведь по моим часам я этого не узнаю". Терпение! Ты знаешь: когда наступит восемь часов, твои часы будут верны. Прекрасно! Значит, ты должен держаться следующего правила: гляди, не отрываясь, на свои часы; _как только_ они покажут правильное время, настанет восемь".|Приключения Алисы в стране чудес|Льюис Кэрролл|sfw
20:15|пятнадцать минут девятого|А вы говорите, чудес на свете не бывает. Уже на платформе Семен обнаружил, что в Москве время движется не так, как всюду. Иначе никак невозможно было объяснить того обстоятельства, что стрелки на башне Казанского вокзала показывали пятнадцать минут девятого, в то время как на циферблате навороченных "командирских" часов Семена была половина третьего нового дня.|Книга счастья. Новый русский водевиль|Игорь Плотник|sfw
20:30|двадцать тридцать|На следующий день ровно в двадцать тридцать Мошкин взбежал по лестнице, даванул звонок по указанному в бумажке адресу.|Ключик на старт|Сергей Прокопьев|sfw
20:40|без двадцати девять|- Она играла на автоматах с без двадцати девять до одиннадцати минут десятого. Такси скрылось из моего поля зрения в двенадцать минут десятого.|Двойник дочери|Эрл Стенли Гарднер|sfw
20:45|без четверти девять|Напоследок Керн расспросил доктора Беера, как найти больницу, и ушел. Больницу он разыскал довольно быстро и взглянул на часы. Было без четверти девять. Во втором окне справа света не было. Тем не менее Керн стал ждать.|Возлюби ближнего своего|Эрих Мария Ремарк|sfw
20:50|десяти девять|У меня не всегда есть время развлечься, завтра я могу забыть или раздумать. Однако, без десяти девять; решайте, Седир: спустя десять минут вы направитесь домой или будете идти к горам Ахуан-Скапа.|Вокруг света|Александр Степанович Грин|sfw
20:58|восемь часов пятьдесят восемь минут|В восемь часов пятьдесят восемь минут в отсек вошел капитан-лейтенант, свежий, выбритый, праздничный, скомандовал: "Вольно" и протянул руку к серебряному горлышку красивой бутылки.|Своевременно или несколько позже...|Леонид Сергеевич Соболев|sfw
21:00|десять часов вечера|Наташа в десять часов вечера обещала выйти к Курагину на заднее крыльцо. Курагин должен был посадить ее в приготовленную тройку и везти за 60 верст от Москвы в село Каменку, где был приготовлен расстриженный поп, который должен был обвенчать их. В Каменке и была готова подстава, которая должна была вывезти их на Варшавскую дорогу и там на почтовых они должны были скакать за-границу.|Война и мир. Том 3|Лев Николаевич Толстой|sfw
21:05|пять минут десятого|"Аккуратнейший человек Захаров прибыл на службу, лишь только стрелка часов показала девять по московскому времени, и, к ужасу своему, застал в помещении "Кабаре" милицию и представителей уголовного розыска. В пять минут десятого прибыли следственные власти."|Мастер и Маргарита|Михаил Булгаков|sfw
21:11|одиннадцати минут десятого|- Она играла на автоматах с без двадцати девять до одиннадцати минут десятого. Такси скрылось из моего поля зрения в двенадцать минут десятого.|Двойник дочери|Эрл Стенли Гарднер|sfw
21:12|двенадцать минут десятого|- Она играла на автоматах с без двадцати девять до одиннадцати минут десятого. Такси скрылось из моего поля зрения в двенадцать минут десятого.|Двойник дочери|Эрл Стенли Гарднер|sfw
21:20|двадцать минут десятого|Саша поглядел на часы - было двадцать минут десятого. Скоро стемнеет, подумал он, надо же, попал... Он посмотрел по сторонам: с обеих сторон за сотней метров пересеченной местности - микроскопические холмики, редкие кусты и слишком высокая и сочная трава, заставляющая думать, что под ней болото, - начинался жидкий лес, какой-то нездоровый, как потомство алкоголика.|Проблема верволка в средней полосе|Виктор Пелевин|sfw
21:20|двадцать минут десятого|Мать ждала его не без тревоги. Мальчику предстояло пройти пешком от Кестона, так что он попал домой только в двадцать минут десятого. А ведь ушел из дому, когда еще не было семи.|Сыновья и любовники|Дэвид Герберт Лоуренс|sfw
21:50|Вечером, без десяти десять|Вечером, без десяти десять, я сидел за компьютером Корицы. Включил его, ввел пароли, по порядку обойдя установленные блокировки, получил доступ к удаленной связи.|Хроники заводной птицы|Харуки Мураками|sfw
22:00|десять часов вечера|"Сейчас я зайду к себе на Садовую, а потом в десять часов вечера в МАССОЛИТе состоится заседание, и я буду на нем председательствовать."|Мастер и Маргарита|Михаил Булгаков|sfw
22:00|10 часов вечера|10 часов вечера Ростовы должны были заехать за фрейлиной к Таврическому саду; а между тем было уже без пяти минут десять, а еще барышни не были одеты.|Война и мир. Том 2|Лев Николаевич Толстой|sfw
22:00|10 часов вечера|Она все устроила для Ростовых, и в 10 часов вечера Ростовы должны были за ней заехать к Таврическому саду. Ежели дело шло о купанье, то Наташа все силы устремляла на то, чтобы скорее всех переплыть на ту сторону, ежели о грибах, то она больше и лучше всех набирала грибов, а все, что не касалось грибов и купанья, казалось ей ничтожным.|Война и мир. Первый вариант романа|Толстой Лев Николаевич|sfw
23:55|без пяти минут полночь|-- Ну, -- сказал он, вынимая часы, -- назначено в двенадцать, теперь без пяти минут полночь.|Золотая цепь|Александр Грин|sfw
